DisorderID,OrphaCode,DisorderName,ExpertLink,TargetDisorderID,TargetOrphaCode,TargetName,RootDisorderID,RootCycle,AssociationTypeID,AssociationTypeName
3750,301,Ependymal tumor,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=301,19592,250908,Rare neoplastic disease,3750,true,21485,Preferential parent
3749,541,Primary cutaneous CD30+ T-cell lymphoproliferative disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=541,19592,250908,Rare neoplastic disease,3749,true,21485,Preferential parent
3747,543,Burkitt lymphoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=543,19592,250908,Rare neoplastic disease,3747,true,21485,Preferential parent
3759,319,Skeletal Ewing sarcoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=319,19592,250908,Rare neoplastic disease,3759,true,21485,Preferential parent
19054,227535,Hereditary breast cancer,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=227535,19592,250908,Rare neoplastic disease,19054,true,21485,Preferential parent
3758,668,Osteosarcoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=668,19592,250908,Rare neoplastic disease,3758,true,21485,Preferential parent
19053,227510,"Multiple system atrophy, cerebellar type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=227510,13024,98006,Rare neurologic disease,19053,true,21485,Preferential parent
3754,94,Astrocytoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94,19592,250908,Rare neoplastic disease,3754,true,21485,Preferential parent
3752,360,Glioblastoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=360,19592,250908,Rare neoplastic disease,3752,true,21485,Preferential parent
19029,226292,Permanent congenital hypothyroidism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=226292,12996,97978,Rare endocrine disease,19029,true,21485,Preferential parent
3732,513,Acute lymphoblastic leukemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=513,19592,250908,Rare neoplastic disease,3732,true,21485,Preferential parent
3733,1957,Esthesioneuroblastoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1957,19592,250908,Rare neoplastic disease,3733,true,21485,Preferential parent
19031,226298,Central congenital hypothyroidism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=226298,12996,97978,Rare endocrine disease,19031,true,21485,Preferential parent
3734,2030,Fibrosarcoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2030,19592,250908,Rare neoplastic disease,3734,true,21485,Preferential parent
3735,2126,Solitary fibrous tumor,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2126,19592,250908,Rare neoplastic disease,3735,true,21485,Preferential parent
19030,226295,Primary congenital hypothyroidism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=226295,12996,97978,Rare endocrine disease,19030,true,21485,Preferential parent
3728,758,Pseudoxanthoma elasticum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=758,11896,89826,Rare skin disease,3728,true,21485,Preferential parent
3729,419,Hyperprolinemia type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=419,10507,68367,Rare inborn errors of metabolism,3729,true,21485,Preferential parent
3731,1501,Adrenocortical carcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1501,19592,250908,Rare neoplastic disease,3731,true,21485,Preferential parent
19036,226316,Genetic transient congenital hypothyroidism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=226316,12996,97978,Rare endocrine disease,19036,true,21485,Preferential parent
19033,226307,Hypothyroidism due to deficient transcription factors involved in pituitary development or function,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=226307,12996,97978,Rare endocrine disease,19033,true,21485,Preferential parent
3737,3148,Malignant peripheral nerve sheath tumor,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3148,19592,250908,Rare neoplastic disease,3737,true,21485,Preferential parent
3738,3273,Synovial sarcoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3273,19592,250908,Rare neoplastic disease,3738,true,21485,Preferential parent
19035,226313,Congenital hypothyroidism due to maternal intake of antithyroid drugs,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=226313,12996,97978,Rare endocrine disease,19035,true,21485,Preferential parent
3739,391,Classic Hodgkin lymphoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391,19592,250908,Rare neoplastic disease,3739,true,21485,Preferential parent
3717,2260,Oligomeganephronia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2260,12469,93890,Rare developmental defect during embryogenesis,3717,true,21485,Preferential parent
19012,225689,Amino acid or protein metabolism disease with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225689,13024,98006,Rare neurologic disease,19012,true,21485,Preferential parent
19013,225692,Metal transport or utilization disorder with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225692,13024,98006,Rare neurologic disease,19013,true,21485,Preferential parent
3716,503,Larsen syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=503,12333,93419,Rare bone disease,3716,true,21485,Preferential parent
3719,1652,Dent disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1652,12456,93626,Rare renal disease,3719,true,21485,Preferential parent
19014,225696,Energy metabolism disorder with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225696,13024,98006,Rare neurologic disease,19014,true,21485,Preferential parent
19015,225700,Mitochondrial disease with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225700,13024,98006,Rare neurologic disease,19015,true,21485,Preferential parent
3713,2542,Isolated microphthalmia-anophthalmia-coloboma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2542,12984,97966,Rare ophthalmic disorder,3713,true,21485,Preferential parent
3712,3280,Syringomyelia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3280,13024,98006,Rare neurologic disease,3712,true,21485,Preferential parent
3715,2478,Megalencephalic leukoencephalopathy with subcortical cysts,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2478,13024,98006,Rare neurologic disease,3715,true,21485,Preferential parent
19010,225681,Lysosomal disease with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225681,13024,98006,Rare neurologic disease,19010,true,21485,Preferential parent
19011,225686,Peroxisomal disease with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225686,13024,98006,Rare neurologic disease,19011,true,21485,Preferential parent
3727,3337,Primary Fanconi renotubular syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3337,12456,93626,Rare renal disease,3727,true,21485,Preferential parent
3726,223,Arginine vasopressin resistance,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=223,12456,93626,Rare renal disease,3726,true,21485,Preferential parent
19016,225703,Mitochondrial disease with peripheral neuropathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225703,13024,98006,Rare neurologic disease,19016,true,21485,Preferential parent
19017,225707,Metabolic neurotransmission anomaly with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225707,13024,98006,Rare neurologic disease,19017,true,21485,Preferential parent
19018,225710,Sterol metabolism disorder with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225710,13024,98006,Rare neurologic disease,19018,true,21485,Preferential parent
3723,757,Pseudohypoaldosteronism type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=757,12456,93626,Rare renal disease,3723,true,21485,Preferential parent
19019,225713,Other metabolic disease with epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=225713,13024,98006,Rare neurologic disease,19019,true,21485,Preferential parent
19131,228423,GATA2 deficiency spectrum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228423,13022,98004,Rare immune disease,19131,true,21485,Preferential parent
3705,521,Chronic myeloid leukemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521,19592,250908,Rare neoplastic disease,3705,true,21485,Preferential parent
19128,228415,5q35 microduplication syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228415,12469,93890,Rare developmental defect during embryogenesis,19128,true,21485,Preferential parent
3704,132,Hereditary butyrylcholinesterase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=132,10507,68367,Rare inborn errors of metabolism,3704,true,21485,Preferential parent
3711,1172,Autosomal recessive cerebellar ataxia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1172,13024,98006,Rare neurologic disease,3711,true,21485,Preferential parent
19134,229717,Non-syndromic agammaglobulinemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=229717,13022,98004,Rare immune disease,19134,true,21485,Preferential parent
19135,229720,Syndromic agammaglobulinemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=229720,13022,98004,Rare immune disease,19135,true,21485,Preferential parent
19132,228426,Syndromic multisystem autoimmune disease due to Itch deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228426,12469,93890,Rare developmental defect during embryogenesis,19132,true,21485,Preferential parent
3709,2345,Isolated Klippel-Feil syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2345,12469,93890,Rare developmental defect during embryogenesis,3709,true,21485,Preferential parent
3708,1333,Familial pancreatic carcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1333,19592,250908,Rare neoplastic disease,3708,true,21485,Preferential parent
19133,228429,Congenital generalized  lipodystrophy type 4,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228429,12996,97978,Rare endocrine disease,19133,true,21485,Preferential parent
19123,228396,Ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228396,12984,97966,Rare ophthalmic disorder,19123,true,21485,Preferential parent
19120,228387,Spondylo-megaepiphyseal-metaphyseal dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228387,12333,93419,Rare bone disease,19120,true,21485,Preferential parent
19121,228390,Frontonasal dysplasia-alopecia-genital anomalies syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228390,12469,93890,Rare developmental defect during embryogenesis,19121,true,21485,Preferential parent
19127,228410,Cardiac anomalies-short stature-joint hypermobility-facial dysmorphism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228410,12469,93890,Rare developmental defect during embryogenesis,19127,true,21485,Preferential parent
19124,228399,8q12 microduplication syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228399,12469,93890,Rare developmental defect during embryogenesis,19124,true,21485,Preferential parent
3700,2781,Osteopetrosis and related disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2781,12333,93419,Rare bone disease,3700,true,21485,Preferential parent
19125,228402,2q23.1 microdeletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228402,12469,93890,Rare developmental defect during embryogenesis,19125,true,21485,Preferential parent
19115,228366,CLN7 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228366,13024,98006,Rare neurologic disease,19115,true,21485,Preferential parent
19114,228363,CLN6 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228363,13024,98006,Rare neurologic disease,19114,true,21485,Preferential parent
19113,228360,CLN5 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228360,13024,98006,Rare neurologic disease,19113,true,21485,Preferential parent
19119,228384,5q14.3 microdeletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228384,12469,93890,Rare developmental defect during embryogenesis,19119,true,21485,Preferential parent
19118,228379,Virus-associated trichodysplasia spinulosa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228379,11896,89826,Rare skin disease,19118,true,21485,Preferential parent
19117,228374,Charcot-Marie-Tooth disease type 2B5,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228374,13024,98006,Rare neurologic disease,19117,true,21485,Preferential parent
19116,228371,Foodborne botulism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228371,10557,68416,Rare infectious disease,19116,true,21485,Preferential parent
19106,228337,CLN10 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228337,13024,98006,Rare neurologic disease,19106,true,21485,Preferential parent
19105,228329,CLN1 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228329,13024,98006,Rare neurologic disease,19105,true,21485,Preferential parent
19111,228354,CLN8 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228354,13024,98006,Rare neurologic disease,19111,true,21485,Preferential parent
19110,228349,CLN2 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228349,13024,98006,Rare neurologic disease,19110,true,21485,Preferential parent
19109,228346,CLN3 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228346,13024,98006,Rare neurologic disease,19109,true,21485,Preferential parent
19108,228343,CLN4 disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228343,13024,98006,Rare neurologic disease,19108,true,21485,Preferential parent
19096,228290,White fibrous papulosis of the neck,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228290,11896,89826,Rare skin disease,19096,true,21485,Preferential parent
19097,228293,Pseudoxanthoma elasticum-like papillary dermal elastolysis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228293,11896,89826,Rare skin disease,19097,true,21485,Preferential parent
19098,228299,Mid-dermal elastolysis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228299,11896,89826,Rare skin disease,19098,true,21485,Preferential parent
19099,228302,"Carnitine palmitoyl transferase II deficiency, myopathic form",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228302,10507,68367,Rare inborn errors of metabolism,19099,true,21485,Preferential parent
19100,228305,"Carnitine palmitoyl transferase II deficiency, severe infantile form",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228305,10507,68367,Rare inborn errors of metabolism,19100,true,21485,Preferential parent
19101,228308,"Carnitine palmitoyl transferase II deficiency, neonatal form",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228308,10507,68367,Rare inborn errors of metabolism,19101,true,21485,Preferential parent
19102,228312,"Autoimmune hemolytic anemia, cold type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228312,13010,97992,Rare hematologic disease,19102,true,21485,Preferential parent
19088,228240,Elastoderma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228240,11896,89826,Rare skin disease,19088,true,21485,Preferential parent
3664,135,CACH syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=135,13024,98006,Rare neurologic disease,3664,true,21485,Preferential parent
19089,228243,Elastofibroma dorsi,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228243,11896,89826,Rare skin disease,19089,true,21485,Preferential parent
19090,228247,Acquired pseudoxanthoma elasticum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228247,11896,89826,Rare skin disease,19090,true,21485,Preferential parent
19091,228254,Elastoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228254,11896,89826,Rare skin disease,19091,true,21485,Preferential parent
19092,228264,Papular elastorrhexis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228264,11896,89826,Rare skin disease,19092,true,21485,Preferential parent
19093,228272,Primary anetoderma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228272,11896,89826,Rare skin disease,19093,true,21485,Preferential parent
19094,228277,Familial anetoderma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228277,11896,89826,Rare skin disease,19094,true,21485,Preferential parent
19095,228285,Acquired cutis laxa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228285,11896,89826,Rare skin disease,19095,true,21485,Preferential parent
19081,228190,Patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=228190,12469,93890,Rare developmental defect during embryogenesis,19081,true,21485,Preferential parent
